"Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId"
"535,Jawa Tengah,2020/03/17 00:00:00+00,6,1,0,0,1,0,5,17.00000,0.00000,535,4106"
"536,Jawa Timur,2020/03/17 00:00:00+00,8,8,0,0,0,0,8,0.00000,0.00000,536,4107"
"537,Kalimantan Barat,2020/03/17 00:00:00+00,2,1,0,0,0,0,2,0.00000,0.00000,537,4108"
"538,Kalimantan Timur,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,538,4109"
"539,Kalimantan Tengah,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,539,4110"
"540,Kalimantan Selatan,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,540,4111"
"541,Kalimantan Utara,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,541,4112"
"542,Kepulauan Riau,2020/03/17 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,542,4113"
"543,Nusa Tenggara Barat,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,543,4114"
"544,Sumatera Selatan,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,544,4115"
"545,Sumatera Barat,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,545,4116"
"546,Sulawesi Utara,2020/03/17 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,546,4117"
"547,Sumatera Utara,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,547,4118"
"548,Sulawesi Tenggara,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,548,4119"
"549,Sulawesi Selatan,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,549,4120"
"550,Sulawesi Tengah,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,550,4121"
"551,Lampung,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,551,4122"
"552,Riau,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,552,4123"
"553,Maluku Utara,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,553,4124"
"554,Maluku,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,554,4125"
"555,Papua Barat,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,555,4126"
"556,Papua,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,556,4127"
"557,Sulawesi Barat,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,557,4128"
"558,Nusa Tenggara Timur,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,558,4129"
"559,Gorontalo,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,559,4130"
"560,Indonesia,2020/03/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,560,4131"
"561,Aceh,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,561,4132"
"562,Bali,2020/03/18 00:00:00+00,1,0,0,0,1,0,0,100.00000,0.00000,562,4133"
"563,Banten,2020/03/18 00:00:00+00,17,4,0,0,1,0,16,6.00000,0.00000,563,4134"
"564,Kepulauan Bangka Belitung,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,564,4135"
"565,Bengkulu,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,565,4136"
"566,Daerah Istimewa Yogyakarta,2020/03/18 00:00:00+00,3,1,0,0,0,0,3,0.00000,0.00000,566,4137"
"567,DKI Jakarta,2020/03/18 00:00:00+00,158,30,11,2,12,10,135,8.00000,7.00000,567,4138"
"568,Jambi,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,568,4139"
"569,Jawa Barat,2020/03/18 00:00:00+00,24,12,0,0,1,1,23,4.00000,0.00000,569,4140"
"570,Jawa Tengah,2020/03/18 00:00:00+00,8,2,0,0,2,1,6,25.00000,0.00000,570,4141"
"571,Jawa Timur,2020/03/18 00:00:00+00,8,0,0,0,1,1,7,13.00000,0.00000,571,4142"
"572,Kalimantan Barat,2020/03/18 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,572,4143"
"573,Kalimantan Timur,2020/03/18 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,573,4144"
"574,Kalimantan Tengah,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,574,4145"
"575,Kalimantan Selatan,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,575,4146"
"576,Kalimantan Utara,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,576,4147"
"577,Kepulauan Riau,2020/03/18 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,577,4148"
"578,Nusa Tenggara Barat,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,578,4149"
"579,Sumatera Selatan,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,579,4150"
"580,Sumatera Barat,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,580,4151"
"581,Sulawesi Utara,2020/03/18 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,581,4152"
"582,Sumatera Utara,2020/03/18 00:00:00+00,1,1,0,0,1,1,0,100.00000,0.00000,582,4153"
"583,Sulawesi Tenggara,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,583,4154"
"584,Sulawesi Selatan,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,584,4155"
"585,Sulawesi Tengah,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,585,4156"
"586,Lampung,2020/03/18 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,586,4157"
"587,Riau,2020/03/18 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,587,4158"
"588,Maluku Utara,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,588,4159"
"589,Maluku,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,589,4160"
"590,Papua Barat,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,590,4161"
"591,Papua,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,591,4162"
"592,Sulawesi Barat,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,592,4163"
"593,Nusa Tenggara Timur,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,593,4164"
"594,Gorontalo,2020/03/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,594,4165"
"595,Indonesia,2020/03/18 00:00:00+00,0,2,0,0,0,0,0,#DIV/0!,#DIV/0!,595,4166"
"596,Aceh,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,596,4167"
"597,Bali,2020/03/19 00:00:00+00,1,0,0,0,1,0,0,100.00000,0.00000,597,4168"
"598,Banten,2020/03/19 00:00:00+00,27,10,0,0,1,0,26,4.00000,0.00000,598,4169"
"599,Kepulauan Bangka Belitung,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,599,4170"
"600,Bengkulu,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,600,4171"
"601,Daerah Istimewa Yogyakarta,2020/03/19 00:00:00+00,5,2,0,0,0,0,5,0.00000,0.00000,601,4172"
"602,DKI Jakarta,2020/03/19 00:00:00+00,210,52,15,4,12,0,183,6.00000,7.00000,602,4173"
"603,Jambi,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,603,4174"
"604,Jawa Barat,2020/03/19 00:00:00+00,26,2,0,0,1,0,25,3.85000,0.00000,604,4175"
"605,Jawa Tengah,2020/03/19 00:00:00+00,12,4,0,0,2,0,10,16.67000,0.00000,605,4176"
"606,Jawa Timur,2020/03/19 00:00:00+00,9,1,0,0,1,0,8,11.00000,0.00000,606,4177"
"607,Kalimantan Barat,2020/03/19 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,607,4178"
"608,Kalimantan Timur,2020/03/19 00:00:00+00,3,2,0,0,0,0,3,0.00000,0.00000,608,4179"
"609,Kalimantan Tengah,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,609,4180"
"610,Kalimantan Selatan,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,610,4181"
"611,Kalimantan Utara,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,611,4182"
"612,Kepulauan Riau,2020/03/19 00:00:00+00,3,2,0,0,0,0,3,0.00000,0.00000,612,4183"
"613,Nusa Tenggara Barat,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,613,4184"
"614,Sumatera Selatan,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,614,4185"
"615,Sumatera Barat,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,615,4186"
"616,Sulawesi Utara,2020/03/19 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,616,4187"
"617,Sumatera Utara,2020/03/19 00:00:00+00,2,1,0,0,1,0,1,50.00000,0.00000,617,4188"
"618,Sulawesi Tenggara,2020/03/19 00:00:00+00,3,3,0,0,0,0,3,0.00000,0.00000,618,4189"
"619,Sulawesi Selatan,2020/03/19 00:00:00+00,2,2,0,0,0,0,2,0.00000,0.00000,619,4190"
"620,Sulawesi Tengah,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,620,4191"
"621,Lampung,2020/03/19 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,621,4192"
"622,Riau,2020/03/19 00:00:00+00,2,1,0,0,0,0,2,0.00000,0.00000,622,4193"
"623,Maluku Utara,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,623,4194"
"624,Maluku,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,624,4195"
"625,Papua Barat,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,625,4196"
"626,Papua,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,626,4197"
"627,Sulawesi Barat,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,627,4198"
"628,Nusa Tenggara Timur,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,628,4199"
"629,Gorontalo,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,629,4200"
"630,Indonesia,2020/03/19 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,630,4201"
"631,Aceh,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,631,4202"
"632,Bali,2020/03/20 00:00:00+00,4,3,0,0,1,0,3,25.00000,0.00000,632,4203"
"633,Banten,2020/03/20 00:00:00+00,37,10,0,0,1,0,36,3.00000,0.00000,633,4204"
"634,Kepulauan Bangka Belitung,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,634,4205"
"635,Bengkulu,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,635,4206"
"636,Daerah Istimewa Yogyakarta,2020/03/20 00:00:00+00,4,-1,0,0,0,0,4,0.00000,0.00000,636,4207"
"637,DKI Jakarta,2020/03/20 00:00:00+00,215,5,17,2,18,6,180,8.00000,8.00000,637,4208"
"638,Jambi,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,638,4209"
"639,Jawa Barat,2020/03/20 00:00:00+00,41,15,0,0,7,6,34,17.00000,0.00000,639,4210"
"640,Jawa Tengah,2020/03/20 00:00:00+00,12,0,0,0,3,1,9,25.00000,0.00000,640,4211"
"641,Jawa Timur,2020/03/20 00:00:00+00,15,6,0,0,1,0,14,7.00000,0.00000,641,4212"
"642,Kalimantan Barat,2020/03/20 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,642,4213"
"643,Kalimantan Timur,2020/03/20 00:00:00+00,10,7,0,0,0,0,10,0.00000,0.00000,643,4214"
"644,Kalimantan Tengah,2020/03/20 00:00:00+00,2,2,0,0,0,0,2,0.00000,0.00000,644,4215"
"645,Kalimantan Selatan,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,645,4216"
"646,Kalimantan Utara,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,646,4217"
"647,Kepulauan Riau,2020/03/20 00:00:00+00,4,1,0,0,0,0,4,0.00000,0.00000,647,4218"
"648,Nusa Tenggara Barat,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,648,4219"
"649,Sumatera Selatan,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,649,4220"
"650,Sumatera Barat,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,650,4221"
"651,Sulawesi Utara,2020/03/20 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,651,4222"
"652,Sumatera Utara,2020/03/20 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,652,4223"
"653,Sulawesi Tenggara,2020/03/20 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,653,4224"
"654,Sulawesi Selatan,2020/03/20 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,654,4225"
"655,Sulawesi Tengah,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,655,4226"
"656,Lampung,2020/03/20 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,656,4227"
"657,Riau,2020/03/20 00:00:00+00,1,-1,0,0,0,0,1,0.00000,0.00000,657,4228"
"658,Maluku Utara,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,658,4229"
"659,Maluku,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,659,4230"
"660,Papua Barat,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,660,4231"
"661,Papua,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,661,4232"
"662,Sulawesi Barat,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,662,4233"
"663,Nusa Tenggara Timur,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,663,4234"
"664,Gorontalo,2020/03/20 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,664,4235"
"665,Indonesia,2020/03/20 00:00:00+00,13,13,0,0,0,0,13,0.00000,0.00000,665,4236"
"666,Aceh,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,666,4237"
"667,Bali,2020/03/21 00:00:00+00,3,0,0,0,1,0,2,33.00000,0.00000,667,4238"
"668,Banten,2020/03/21 00:00:00+00,43,4,1,0,2,1,40,5.00000,2.00000,668,4239"
"669,Kepulauan Bangka Belitung,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,669,4240"
"670,Bengkulu,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,670,4241"
"671,Daerah Istimewa Yogyakarta,2020/03/21 00:00:00+00,5,1,1,1,0,0,4,0.00000,20.00000,671,4242"
"672,DKI Jakarta,2020/03/21 00:00:00+00,267,44,17,3,23,5,227,9.00000,6.00000,672,4243"
"673,Jambi,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,673,4244"
"674,Jawa Barat,2020/03/21 00:00:00+00,55,14,1,0,7,0,47,13.00000,2.00000,674,4245"
"675,Jawa Tengah,2020/03/21 00:00:00+00,14,2,0,0,3,0,11,21.00000,0.00000,675,4246"
"676,Jawa Timur,2020/03/21 00:00:00+00,26,11,0,0,1,0,25,4.00000,0.00000,676,4247"
"677,Kalimantan Barat,2020/03/21 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,677,4248"
"678,Kalimantan Timur,2020/03/21 00:00:00+00,9,0,0,0,0,0,9,0.00000,0.00000,678,4249"
"679,Kalimantan Tengah,2020/03/21 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,679,4250"
"680,Kalimantan Selatan,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,680,4251"
"681,Kalimantan Utara,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,681,4252"
"682,Kepulauan Riau,2020/03/21 00:00:00+00,4,0,0,0,0,0,4,0.00000,0.00000,682,4253"
"683,Nusa Tenggara Barat,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,683,4254"
"684,Sumatera Selatan,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,684,4255"
"685,Sumatera Barat,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,685,4256"
"686,Sulawesi Utara,2020/03/21 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,686,4257"
"687,Sumatera Utara,2020/03/21 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,687,4258"
"688,Sulawesi Tenggara,2020/03/21 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,688,4259"
"689,Sulawesi Selatan,2020/03/21 00:00:00+00,2,2,0,0,0,0,2,0.00000,0.00000,689,4260"
"690,Sulawesi Tengah,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,690,4261"
"691,Lampung,2020/03/21 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,691,4262"
"692,Riau,2020/03/21 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,692,4263"
"693,Maluku Utara,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,693,4264"
"694,Maluku,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,694,4265"
"695,Papua Barat,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,695,4266"
"696,Papua,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,696,4267"
"697,Sulawesi Barat,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,697,4268"
"698,Nusa Tenggara Timur,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,698,4269"
"699,Gorontalo,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,699,4270"
"700,Indonesia,2020/03/21 00:00:00+00,10,3,0,0,0,0,10,0.00000,0.00000,700,4271"
"701,Aceh,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,701,4272"
"702,Bali,2020/03/22 00:00:00+00,3,0,0,0,2,1,1,67.00000,0.00000,702,4273"
"703,Banten,2020/03/22 00:00:00+00,47,0,1,0,3,1,43,6.00000,2.00000,703,4274"
"704,Kepulauan Bangka Belitung,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,704,4275"
"705,Bengkulu,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,705,4276"
"706,Daerah Istimewa Yogyakarta,2020/03/22 00:00:00+00,5,0,1,0,0,0,4,0.00000,20.00000,706,4277"
"707,DKI Jakarta,2020/03/22 00:00:00+00,307,40,22,5,29,6,256,9.00000,7.00000,707,4278"
"708,Jambi,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,708,4279"
"709,Jawa Barat,2020/03/22 00:00:00+00,59,4,5,4,9,2,45,15.00000,8.00000,709,4280"
"710,Jawa Tengah,2020/03/22 00:00:00+00,15,1,0,0,3,0,12,20.00000,0.00000,710,4281"
"711,Jawa Timur,2020/03/22 00:00:00+00,41,15,0,0,1,0,40,2.00000,0.00000,711,4282"
"712,Kalimantan Barat,2020/03/22 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,712,4283"
